          19 ,          18 ,   6.92799997     ,   2.50000000     ,   5.19600010     ,   1.50000000    
          19 ,          20 ,   6.92799997     ,   2.50000000     ,   8.65999985     ,   1.50000000    
          19 ,          34 ,   6.92799997     ,   2.50000000     ,   6.92799997     ,   3.50000000    
          20 ,          19 ,   8.65999985     ,   1.50000000     ,   6.92799997     ,   2.50000000    
          20 ,          21 ,   8.65999985     ,   1.50000000     ,   10.3920002     ,   2.50000000    
          20 ,           5 ,   8.65999985     ,   1.50000000     ,   8.65999985     ,  0.500000000    
          21 ,          20 ,   10.3920002     ,   2.50000000     ,   8.65999985     ,   1.50000000    
          21 ,          22 ,   10.3920002     ,   2.50000000     ,   12.1239996     ,   1.50000000    
          21 ,          36 ,   10.3920002     ,   2.50000000     ,   10.3920002     ,   3.50000000    
          22 ,          21 ,   12.1239996     ,   1.50000000     ,   10.3920002     ,   2.50000000    
          22 ,          23 ,   12.1239996     ,   1.50000000     ,   13.8559999     ,   2.50000000    
          22 ,           7 ,   12.1239996     ,   1.50000000     ,   12.1239996     ,  0.500000000    
          23 ,          22 ,   13.8559999     ,   2.50000000     ,   12.1239996     ,   1.50000000    
          23 ,          24 ,   13.8559999     ,   2.50000000     ,   15.5880003     ,   1.50000000    
          23 ,          38 ,   13.8559999     ,   2.50000000     ,   13.8559999     ,   3.50000000    
          24 ,          23 ,   15.5880003     ,   1.50000000     ,   13.8559999     ,   2.50000000    
          24 ,          25 ,   15.5880003     ,   1.50000000     ,   17.3199997     ,   2.50000000    
          24 ,           9 ,   15.5880003     ,   1.50000000     ,   15.5880003     ,  0.500000000    
          25 ,          24 ,   17.3199997     ,   2.50000000     ,   15.5880003     ,   1.50000000    
          25 ,          26 ,   17.3199997     ,   2.50000000     ,   19.0520000     ,   1.50000000    
          25 ,          40 ,   17.3199997     ,   2.50000000     ,   17.3199997     ,   3.50000000    
          26 ,          25 ,   19.0520000     ,   1.50000000     ,   17.3199997     ,   2.50000000    
          26 ,          27 ,   19.0520000     ,   1.50000000     ,   20.7840004     ,   2.50000000    
          26 ,          11 ,   19.0520000     ,   1.50000000     ,   19.0520000     ,  0.500000000    
          27 ,          26 ,   20.7840004     ,   2.50000000     ,   19.0520000     ,   1.50000000    
          27 ,          28 ,   20.7840004     ,   2.50000000     ,   22.5160007     ,   1.50000000    
          27 ,          42 ,   20.7840004     ,   2.50000000     ,   20.7840004     ,   3.50000000    
          28 ,          27 ,   22.5160007     ,   1.50000000     ,   20.7840004     ,   2.50000000    
          28 ,          29 ,   22.5160007     ,   1.50000000     ,   24.2479992     ,   2.50000000    
          28 ,          13 ,   22.5160007     ,   1.50000000     ,   22.5160007     ,  0.500000000    
          29 ,          28 ,   24.2479992     ,   2.50000000     ,   22.5160007     ,   1.50000000    
          29 ,          30 ,   24.2479992     ,   2.50000000     ,   25.9799995     ,   4.50000000    
          29 ,          44 ,   24.2479992     ,   2.50000000     ,   24.2479992     ,   3.50000000    
          30 ,          29 ,   25.9799995     ,   4.50000000     ,   24.2479992     ,   2.50000000    
          31 ,          32 ,   1.73199999     ,   4.50000000     ,   3.46399999     ,   3.50000000    
          31 ,          46 ,   1.73199999     ,   4.50000000     ,   1.73199999     ,   5.50000000    
          32 ,          31 ,   3.46399999     ,   3.50000000     ,   1.73199999     ,   4.50000000    
          32 ,          33 ,   3.46399999     ,   3.50000000     ,   5.19600010     ,   4.50000000    
          32 ,          17 ,   3.46399999     ,   3.50000000     ,   3.46399999     ,   2.50000000    
          33 ,          32 ,   5.19600010     ,   4.50000000     ,   3.46399999     ,   3.50000000    
          33 ,          34 ,   5.19600010     ,   4.50000000     ,   6.92799997     ,   3.50000000    
          33 ,          48 ,   5.19600010     ,   4.50000000     ,   5.19600010     ,   5.50000000    
          34 ,          33 ,   6.92799997     ,   3.50000000     ,   5.19600010     ,   4.50000000    
          34 ,          35 ,   6.92799997     ,   3.50000000     ,   8.65999985     ,   4.50000000    
          34 ,          19 ,   6.92799997     ,   3.50000000     ,   6.92799997     ,   2.50000000    
          35 ,          34 ,   8.65999985     ,   4.50000000     ,   6.92799997     ,   3.50000000    
          35 ,          36 ,   8.65999985     ,   4.50000000     ,   10.3920002     ,   3.50000000    
          35 ,          50 ,   8.65999985     ,   4.50000000     ,   8.65999985     ,   5.50000000    
          36 ,          35 ,   10.3920002     ,   3.50000000     ,   8.65999985     ,   4.50000000    
          36 ,          37 ,   10.3920002     ,   3.50000000     ,   12.1239996     ,   4.50000000    
          36 ,          21 ,   10.3920002     ,   3.50000000     ,   10.3920002     ,   2.50000000    
          37 ,          36 ,   12.1239996     ,   4.50000000     ,   10.3920002     ,   3.50000000    
          37 ,          38 ,   12.1239996     ,   4.50000000     ,   13.8559999     ,   3.50000000    
          37 ,          52 ,   12.1239996     ,   4.50000000     ,   12.1239996     ,   5.50000000    
          38 ,          37 ,   13.8559999     ,   3.50000000     ,   12.1239996     ,   4.50000000    
          38 ,          39 ,   13.8559999     ,   3.50000000     ,   15.5880003     ,   4.50000000    
          38 ,          23 ,   13.8559999     ,   3.50000000     ,   13.8559999     ,   2.50000000    
          39 ,          38 ,   15.5880003     ,   4.50000000     ,   13.8559999     ,   3.50000000    
          39 ,          40 ,   15.5880003     ,   4.50000000     ,   17.3199997     ,   3.50000000    
          39 ,          54 ,   15.5880003     ,   4.50000000     ,   15.5880003     ,   5.50000000    
          40 ,          39 ,   17.3199997     ,   3.50000000     ,   15.5880003     ,   4.50000000    
          40 ,          41 ,   17.3199997     ,   3.50000000     ,   19.0520000     ,   4.50000000    
          40 ,          25 ,   17.3199997     ,   3.50000000     ,   17.3199997     ,   2.50000000    
          41 ,          40 ,   19.0520000     ,   4.50000000     ,   17.3199997     ,   3.50000000    
          41 ,          42 ,   19.0520000     ,   4.50000000     ,   20.7840004     ,   3.50000000    
          41 ,          56 ,   19.0520000     ,   4.50000000     ,   19.0520000     ,   5.50000000    
          42 ,          41 ,   20.7840004     ,   3.50000000     ,   19.0520000     ,   4.50000000    
          42 ,          43 ,   20.7840004     ,   3.50000000     ,   22.5160007     ,   4.50000000    
          42 ,          27 ,   20.7840004     ,   3.50000000     ,   20.7840004     ,   2.50000000    
          43 ,          42 ,   22.5160007     ,   4.50000000     ,   20.7840004     ,   3.50000000    
          43 ,          44 ,   22.5160007     ,   4.50000000     ,   24.2479992     ,   3.50000000    
          43 ,          58 ,   22.5160007     ,   4.50000000     ,   22.5160007     ,   5.50000000    
          44 ,          43 ,   24.2479992     ,   3.50000000     ,   22.5160007     ,   4.50000000    
          44 ,          45 ,   24.2479992     ,   3.50000000     ,   25.9799995     ,   5.50000000    
          44 ,          29 ,   24.2479992     ,   3.50000000     ,   24.2479992     ,   2.50000000    
          45 ,          44 ,   25.9799995     ,   5.50000000     ,   24.2479992     ,   3.50000000    
          46 ,          47 ,   1.73199999     ,   5.50000000     ,   3.46399999     ,   6.50000000    
          46 ,          31 ,   1.73199999     ,   5.50000000     ,   1.73199999     ,   4.50000000    
          47 ,          46 ,   3.46399999     ,   6.50000000     ,   1.73199999     ,   5.50000000    
          47 ,          48 ,   3.46399999     ,   6.50000000     ,   5.19600010     ,   5.50000000    
          47 ,          62 ,   3.46399999     ,   6.50000000     ,   3.46399999     ,   7.50000000    
          48 ,          47 ,   5.19600010     ,   5.50000000     ,   3.46399999     ,   6.50000000    
          48 ,          49 ,   5.19600010     ,   5.50000000     ,   6.92799997     ,   6.50000000    
          48 ,          33 ,   5.19600010     ,   5.50000000     ,   5.19600010     ,   4.50000000    
          49 ,          48 ,   6.92799997     ,   6.50000000     ,   5.19600010     ,   5.50000000    
          49 ,          50 ,   6.92799997     ,   6.50000000     ,   8.65999985     ,   5.50000000    
          49 ,          64 ,   6.92799997     ,   6.50000000     ,   6.92799997     ,   7.50000000    
          50 ,          49 ,   8.65999985     ,   5.50000000     ,   6.92799997     ,   6.50000000    
          50 ,          51 ,   8.65999985     ,   5.50000000     ,   10.3920002     ,   6.50000000    
          50 ,          35 ,   8.65999985     ,   5.50000000     ,   8.65999985     ,   4.50000000    
          51 ,          50 ,   10.3920002     ,   6.50000000     ,   8.65999985     ,   5.50000000    
          51 ,          52 ,   10.3920002     ,   6.50000000     ,   12.1239996     ,   5.50000000    
          51 ,          66 ,   10.3920002     ,   6.50000000     ,   10.3920002     ,   7.50000000    
          52 ,          51 ,   12.1239996     ,   5.50000000     ,   10.3920002     ,   6.50000000    
          52 ,          53 ,   12.1239996     ,   5.50000000     ,   13.8559999     ,   6.50000000    
          52 ,          37 ,   12.1239996     ,   5.50000000     ,   12.1239996     ,   4.50000000    
          53 ,          52 ,   13.8559999     ,   6.50000000     ,   12.1239996     ,   5.50000000    
          53 ,          54 ,   13.8559999     ,   6.50000000     ,   15.5880003     ,   5.50000000    
          53 ,          68 ,   13.8559999     ,   6.50000000     ,   13.8559999     ,   7.50000000    
          54 ,          53 ,   15.5880003     ,   5.50000000     ,   13.8559999     ,   6.50000000    
          54 ,          55 ,   15.5880003     ,   5.50000000     ,   17.3199997     ,   6.50000000    
          54 ,          39 ,   15.5880003     ,   5.50000000     ,   15.5880003     ,   4.50000000    
          55 ,          54 ,   17.3199997     ,   6.50000000     ,   15.5880003     ,   5.50000000    
          55 ,          56 ,   17.3199997     ,   6.50000000     ,   19.0520000     ,   5.50000000    
          55 ,          70 ,   17.3199997     ,   6.50000000     ,   17.3199997     ,   7.50000000    
          56 ,          55 ,   19.0520000     ,   5.50000000     ,   17.3199997     ,   6.50000000    
          56 ,          57 ,   19.0520000     ,   5.50000000     ,   20.7840004     ,   6.50000000    
          56 ,          41 ,   19.0520000     ,   5.50000000     ,   19.0520000     ,   4.50000000    
          57 ,          56 ,   20.7840004     ,   6.50000000     ,   19.0520000     ,   5.50000000    
          57 ,          58 ,   20.7840004     ,   6.50000000     ,   22.5160007     ,   5.50000000    
          57 ,          72 ,   20.7840004     ,   6.50000000     ,   20.7840004     ,   7.50000000    
          58 ,          57 ,   22.5160007     ,   5.50000000     ,   20.7840004     ,   6.50000000    
          58 ,          59 ,   22.5160007     ,   5.50000000     ,   24.2479992     ,   6.50000000    
          58 ,          43 ,   22.5160007     ,   5.50000000     ,   22.5160007     ,   4.50000000    
          59 ,          58 ,   24.2479992     ,   6.50000000     ,   22.5160007     ,   5.50000000    
          59 ,          60 ,   24.2479992     ,   6.50000000     ,   25.9799995     ,   8.50000000    
          59 ,          74 ,   24.2479992     ,   6.50000000     ,   24.2479992     ,   7.50000000    
          60 ,          59 ,   25.9799995     ,   8.50000000     ,   24.2479992     ,   6.50000000    
          61 ,          62 ,   1.73199999     ,   8.50000000     ,   3.46399999     ,   7.50000000    
          61 ,          76 ,   1.73199999     ,   8.50000000     ,   1.73199999     ,   9.50000000    
          62 ,          61 ,   3.46399999     ,   7.50000000     ,   1.73199999     ,   8.50000000    
          62 ,          63 ,   3.46399999     ,   7.50000000     ,   5.19600010     ,   8.50000000    
          62 ,          47 ,   3.46399999     ,   7.50000000     ,   3.46399999     ,   6.50000000    
          63 ,          62 ,   5.19600010     ,   8.50000000     ,   3.46399999     ,   7.50000000    
          63 ,          64 ,   5.19600010     ,   8.50000000     ,   6.92799997     ,   7.50000000    
          63 ,          78 ,   5.19600010     ,   8.50000000     ,   5.19600010     ,   9.50000000    
          64 ,          63 ,   6.92799997     ,   7.50000000     ,   5.19600010     ,   8.50000000    
          64 ,          65 ,   6.92799997     ,   7.50000000     ,   8.65999985     ,   8.50000000    
          64 ,          49 ,   6.92799997     ,   7.50000000     ,   6.92799997     ,   6.50000000    
          65 ,          64 ,   8.65999985     ,   8.50000000     ,   6.92799997     ,   7.50000000    
          65 ,          66 ,   8.65999985     ,   8.50000000     ,   10.3920002     ,   7.50000000    
          65 ,          80 ,   8.65999985     ,   8.50000000     ,   8.65999985     ,   9.50000000    
          66 ,          65 ,   10.3920002     ,   7.50000000     ,   8.65999985     ,   8.50000000    
          66 ,          67 ,   10.3920002     ,   7.50000000     ,   12.1239996     ,   8.50000000    
          66 ,          51 ,   10.3920002     ,   7.50000000     ,   10.3920002     ,   6.50000000    
          67 ,          66 ,   12.1239996     ,   8.50000000     ,   10.3920002     ,   7.50000000    
          67 ,          68 ,   12.1239996     ,   8.50000000     ,   13.8559999     ,   7.50000000    
          67 ,          82 ,   12.1239996     ,   8.50000000     ,   12.1239996     ,   9.50000000    
          68 ,          67 ,   13.8559999     ,   7.50000000     ,   12.1239996     ,   8.50000000    
          68 ,          69 ,   13.8559999     ,   7.50000000     ,   15.5880003     ,   8.50000000    
          68 ,          53 ,   13.8559999     ,   7.50000000     ,   13.8559999     ,   6.50000000    
          69 ,          68 ,   15.5880003     ,   8.50000000     ,   13.8559999     ,   7.50000000    
          69 ,          70 ,   15.5880003     ,   8.50000000     ,   17.3199997     ,   7.50000000    
          69 ,          84 ,   15.5880003     ,   8.50000000     ,   15.5880003     ,   9.50000000    
          70 ,          69 ,   17.3199997     ,   7.50000000     ,   15.5880003     ,   8.50000000    
          70 ,          71 ,   17.3199997     ,   7.50000000     ,   19.0520000     ,   8.50000000    
          70 ,          55 ,   17.3199997     ,   7.50000000     ,   17.3199997     ,   6.50000000    
          71 ,          70 ,   19.0520000     ,   8.50000000     ,   17.3199997     ,   7.50000000    
          71 ,          72 ,   19.0520000     ,   8.50000000     ,   20.7840004     ,   7.50000000    
          71 ,          86 ,   19.0520000     ,   8.50000000     ,   19.0520000     ,   9.50000000    
          72 ,          71 ,   20.7840004     ,   7.50000000     ,   19.0520000     ,   8.50000000    
          72 ,          73 ,   20.7840004     ,   7.50000000     ,   22.5160007     ,   8.50000000    
          72 ,          57 ,   20.7840004     ,   7.50000000     ,   20.7840004     ,   6.50000000    
          73 ,          72 ,   22.5160007     ,   8.50000000     ,   20.7840004     ,   7.50000000    
          73 ,          74 ,   22.5160007     ,   8.50000000     ,   24.2479992     ,   7.50000000    
          73 ,          88 ,   22.5160007     ,   8.50000000     ,   22.5160007     ,   9.50000000    
          74 ,          73 ,   24.2479992     ,   7.50000000     ,   22.5160007     ,   8.50000000    
          74 ,          75 ,   24.2479992     ,   7.50000000     ,   25.9799995     ,   9.50000000    
          74 ,          59 ,   24.2479992     ,   7.50000000     ,   24.2479992     ,   6.50000000    
          75 ,          74 ,   25.9799995     ,   9.50000000     ,   24.2479992     ,   7.50000000    
          76 ,          77 ,   1.73199999     ,   9.50000000     ,   3.46399999     ,   10.5000000    
          76 ,          61 ,   1.73199999     ,   9.50000000     ,   1.73199999     ,   8.50000000    
          77 ,          76 ,   3.46399999     ,   10.5000000     ,   1.73199999     ,   9.50000000    
          77 ,          78 ,   3.46399999     ,   10.5000000     ,   5.19600010     ,   9.50000000    
          77 ,          92 ,   3.46399999     ,   10.5000000     ,   3.46399999     ,   11.5000000    
          78 ,          77 ,   5.19600010     ,   9.50000000     ,   3.46399999     ,   10.5000000    
          78 ,          79 ,   5.19600010     ,   9.50000000     ,   6.92799997     ,   10.5000000    
          78 ,          63 ,   5.19600010     ,   9.50000000     ,   5.19600010     ,   8.50000000    
          79 ,          78 ,   6.92799997     ,   10.5000000     ,   5.19600010     ,   9.50000000    
          79 ,          80 ,   6.92799997     ,   10.5000000     ,   8.65999985     ,   9.50000000    
          79 ,          94 ,   6.92799997     ,   10.5000000     ,   6.92799997     ,   11.5000000    
          80 ,          79 ,   8.65999985     ,   9.50000000     ,   6.92799997     ,   10.5000000    
          80 ,          81 ,   8.65999985     ,   9.50000000     ,   10.3920002     ,   10.5000000    
          80 ,          65 ,   8.65999985     ,   9.50000000     ,   8.65999985     ,   8.50000000    
          81 ,          80 ,   10.3920002     ,   10.5000000     ,   8.65999985     ,   9.50000000    
          81 ,          82 ,   10.3920002     ,   10.5000000     ,   12.1239996     ,   9.50000000    
          81 ,          96 ,   10.3920002     ,   10.5000000     ,   10.3920002     ,   11.5000000    
          82 ,          81 ,   12.1239996     ,   9.50000000     ,   10.3920002     ,   10.5000000    
          82 ,          83 ,   12.1239996     ,   9.50000000     ,   13.8559999     ,   10.5000000    
          82 ,          67 ,   12.1239996     ,   9.50000000     ,   12.1239996     ,   8.50000000    
          83 ,          82 ,   13.8559999     ,   10.5000000     ,   12.1239996     ,   9.50000000    
          83 ,          84 ,   13.8559999     ,   10.5000000     ,   15.5880003     ,   9.50000000    
          83 ,          98 ,   13.8559999     ,   10.5000000     ,   13.8559999     ,   11.5000000    
          84 ,          83 ,   15.5880003     ,   9.50000000     ,   13.8559999     ,   10.5000000    
          84 ,          85 ,   15.5880003     ,   9.50000000     ,   17.3199997     ,   10.5000000    
          84 ,          69 ,   15.5880003     ,   9.50000000     ,   15.5880003     ,   8.50000000    
          85 ,          84 ,   17.3199997     ,   10.5000000     ,   15.5880003     ,   9.50000000    
          85 ,          86 ,   17.3199997     ,   10.5000000     ,   19.0520000     ,   9.50000000    
          85 ,         100 ,   17.3199997     ,   10.5000000     ,   17.3199997     ,   11.5000000    
          86 ,          85 ,   19.0520000     ,   9.50000000     ,   17.3199997     ,   10.5000000    
          86 ,          87 ,   19.0520000     ,   9.50000000     ,   20.7840004     ,   10.5000000    
          86 ,          71 ,   19.0520000     ,   9.50000000     ,   19.0520000     ,   8.50000000    
          87 ,          86 ,   20.7840004     ,   10.5000000     ,   19.0520000     ,   9.50000000    
          87 ,          88 ,   20.7840004     ,   10.5000000     ,   22.5160007     ,   9.50000000    
          87 ,         102 ,   20.7840004     ,   10.5000000     ,   20.7840004     ,   11.5000000    
          88 ,          87 ,   22.5160007     ,   9.50000000     ,   20.7840004     ,   10.5000000    
          88 ,          89 ,   22.5160007     ,   9.50000000     ,   24.2479992     ,   10.5000000    
          88 ,          73 ,   22.5160007     ,   9.50000000     ,   22.5160007     ,   8.50000000    
          89 ,          88 ,   24.2479992     ,   10.5000000     ,   22.5160007     ,   9.50000000    
          89 ,          90 ,   24.2479992     ,   10.5000000     ,   25.9799995     ,   12.5000000    
          89 ,         104 ,   24.2479992     ,   10.5000000     ,   24.2479992     ,   11.5000000    
          90 ,          89 ,   25.9799995     ,   12.5000000     ,   24.2479992     ,   10.5000000    
          91 ,          92 ,   1.73199999     ,   12.5000000     ,   3.46399999     ,   11.5000000    
          91 ,         106 ,   1.73199999     ,   12.5000000     ,   1.73199999     ,   13.5000000    
          92 ,          91 ,   3.46399999     ,   11.5000000     ,   1.73199999     ,   12.5000000    
          92 ,          93 ,   3.46399999     ,   11.5000000     ,   5.19600010     ,   12.5000000    
          92 ,          77 ,   3.46399999     ,   11.5000000     ,   3.46399999     ,   10.5000000    
          93 ,          92 ,   5.19600010     ,   12.5000000     ,   3.46399999     ,   11.5000000    
          93 ,          94 ,   5.19600010     ,   12.5000000     ,   6.92799997     ,   11.5000000    
          93 ,         108 ,   5.19600010     ,   12.5000000     ,   5.19600010     ,   13.5000000    
          94 ,          93 ,   6.92799997     ,   11.5000000     ,   5.19600010     ,   12.5000000    
          94 ,          95 ,   6.92799997     ,   11.5000000     ,   8.65999985     ,   12.5000000    
          94 ,          79 ,   6.92799997     ,   11.5000000     ,   6.92799997     ,   10.5000000    
          95 ,          94 ,   8.65999985     ,   12.5000000     ,   6.92799997     ,   11.5000000    
          95 ,          96 ,   8.65999985     ,   12.5000000     ,   10.3920002     ,   11.5000000    
          95 ,         110 ,   8.65999985     ,   12.5000000     ,   8.65999985     ,   13.5000000    
          96 ,          95 ,   10.3920002     ,   11.5000000     ,   8.65999985     ,   12.5000000    
          96 ,          97 ,   10.3920002     ,   11.5000000     ,   12.1239996     ,   12.5000000    
          96 ,          81 ,   10.3920002     ,   11.5000000     ,   10.3920002     ,   10.5000000    
          97 ,          96 ,   12.1239996     ,   12.5000000     ,   10.3920002     ,   11.5000000    
          97 ,          98 ,   12.1239996     ,   12.5000000     ,   13.8559999     ,   11.5000000    
          97 ,         112 ,   12.1239996     ,   12.5000000     ,   12.1239996     ,   13.5000000    
          98 ,          97 ,   13.8559999     ,   11.5000000     ,   12.1239996     ,   12.5000000    
          98 ,          99 ,   13.8559999     ,   11.5000000     ,   15.5880003     ,   12.5000000    
          98 ,          83 ,   13.8559999     ,   11.5000000     ,   13.8559999     ,   10.5000000    
          99 ,          98 ,   15.5880003     ,   12.5000000     ,   13.8559999     ,   11.5000000    
          99 ,         100 ,   15.5880003     ,   12.5000000     ,   17.3199997     ,   11.5000000    
          99 ,         114 ,   15.5880003     ,   12.5000000     ,   15.5880003     ,   13.5000000    
         100 ,          99 ,   17.3199997     ,   11.5000000     ,   15.5880003     ,   12.5000000    
         100 ,         101 ,   17.3199997     ,   11.5000000     ,   19.0520000     ,   12.5000000    
         100 ,          85 ,   17.3199997     ,   11.5000000     ,   17.3199997     ,   10.5000000    
         101 ,         100 ,   19.0520000     ,   12.5000000     ,   17.3199997     ,   11.5000000    
         101 ,         102 ,   19.0520000     ,   12.5000000     ,   20.7840004     ,   11.5000000    
         101 ,         116 ,   19.0520000     ,   12.5000000     ,   19.0520000     ,   13.5000000    
         102 ,         101 ,   20.7840004     ,   11.5000000     ,   19.0520000     ,   12.5000000    
         102 ,         103 ,   20.7840004     ,   11.5000000     ,   22.5160007     ,   12.5000000    
         102 ,          87 ,   20.7840004     ,   11.5000000     ,   20.7840004     ,   10.5000000    
         103 ,         102 ,   22.5160007     ,   12.5000000     ,   20.7840004     ,   11.5000000    
         103 ,         104 ,   22.5160007     ,   12.5000000     ,   24.2479992     ,   11.5000000    
         103 ,         118 ,   22.5160007     ,   12.5000000     ,   22.5160007     ,   13.5000000    
         104 ,         103 ,   24.2479992     ,   11.5000000     ,   22.5160007     ,   12.5000000    
         104 ,         105 ,   24.2479992     ,   11.5000000     ,   25.9799995     ,   13.5000000    
         104 ,          89 ,   24.2479992     ,   11.5000000     ,   24.2479992     ,   10.5000000    
         105 ,         104 ,   25.9799995     ,   13.5000000     ,   24.2479992     ,   11.5000000    
         105 ,         120 ,   25.9799995     ,   13.5000000     ,   25.9799995     ,   16.5000000    
         106 ,          91 ,   1.73199999     ,   13.5000000     ,   1.73199999     ,   12.5000000    
         106 ,         107 ,   1.73199999     ,   13.5000000     ,   3.46399999     ,   14.5000000    
         107 ,         106 ,   3.46399999     ,   14.5000000     ,   1.73199999     ,   13.5000000    
         107 ,         108 ,   3.46399999     ,   14.5000000     ,   5.19600010     ,   13.5000000    
         107 ,         122 ,   3.46399999     ,   14.5000000     ,   3.46399999     ,   15.5000000    
         108 ,          93 ,   5.19600010     ,   13.5000000     ,   5.19600010     ,   12.5000000    
         108 ,         107 ,   5.19600010     ,   13.5000000     ,   3.46399999     ,   14.5000000    
         108 ,         109 ,   5.19600010     ,   13.5000000     ,   6.92799997     ,   14.5000000    
         109 ,         108 ,   6.92799997     ,   14.5000000     ,   5.19600010     ,   13.5000000    
         109 ,         110 ,   6.92799997     ,   14.5000000     ,   8.65999985     ,   13.5000000    
         109 ,         124 ,   6.92799997     ,   14.5000000     ,   6.92799997     ,   15.5000000    
         110 ,          95 ,   8.65999985     ,   13.5000000     ,   8.65999985     ,   12.5000000    
         110 ,         109 ,   8.65999985     ,   13.5000000     ,   6.92799997     ,   14.5000000    
         110 ,         111 ,   8.65999985     ,   13.5000000     ,   10.3920002     ,   14.5000000    
         111 ,         110 ,   10.3920002     ,   14.5000000     ,   8.65999985     ,   13.5000000    
         111 ,         112 ,   10.3920002     ,   14.5000000     ,   12.1239996     ,   13.5000000    
         111 ,         126 ,   10.3920002     ,   14.5000000     ,   10.3920002     ,   15.5000000    
         112 ,          97 ,   12.1239996     ,   13.5000000     ,   12.1239996     ,   12.5000000    
         112 ,         111 ,   12.1239996     ,   13.5000000     ,   10.3920002     ,   14.5000000    
         112 ,         113 ,   12.1239996     ,   13.5000000     ,   13.8559999     ,   14.5000000    
         113 ,         112 ,   13.8559999     ,   14.5000000     ,   12.1239996     ,   13.5000000    
         113 ,         114 ,   13.8559999     ,   14.5000000     ,   15.5880003     ,   13.5000000    
         113 ,         128 ,   13.8559999     ,   14.5000000     ,   13.8559999     ,   15.5000000    
